season,date,game_team_abbr,team_name,all_nba,first_team_nba,second_team_nba,third_team_nba,all_nba_ly,first_team_nba_ly,second_team_nba_ly,third_team_nba_ly
2000-01,2000-12-11,MIN,Minnesota Timberwolves,1,0,1,0,0,0,0,0
2000-01,2000-12-12,MIN,Minnesota Timberwolves,1,0,1,0,0,0,0,0
2000-01,2000-12-15,MIN,Minnesota Timberwolves,1,0,1,0,0,0,0,0
2000-01,2000-12-16,MIN,Minnesota Timberwolves,1,0,1,0,0,0,0,0
2000-01,2000-12-19,MIN,Minnesota Timberwolves,1,0,1,0,0,0,0,0
2000-01,2000-12-20,MIN,Minnesota Timberwolves,1,0,1,0,0,0,0,0
2000-01,2000-12-22,MIN,Minnesota Timberwolves,1,0,1,0,0,0,0,0
2000-01,2000-12-23,MIN,Minnesota Timberwolves,1,0,1,0,0,0,0,0
2000-01,2000-12-26,MIN,Minnesota Timberwolves,1,0,1,0,0,0,0,0
2000-01,2000-12-28,MIN,Minnesota Timberwolves,1,0,1,0,0,0,0,0
2000-01,2000-12-30,MIN,Minnesota Timberwolves,1,0,1,0,0,0,0,0
2000-01,2001-01-01,MIN,Minnesota Timberwolves,1,0,1,0,0,0,0,0
2000-01,2001-01-02,MIN,Minnesota Timberwolves,1,0,1,0,0,0,0,0
2000-01,2001-01-04,MIN,Minnesota Timberwolves,1,0,1,0,0,0,0,0
2000-01,2001-01-07,MIN,Minnesota Timberwolves,1,0,1,0,0,0,0,0
2000-01,2001-01-08,MIN,Minnesota Timberwolves,1,0,1,0,0,0,0,0
2000-01,2001-01-10,MIN,Minnesota Timberwolves,1,0,1,0,0,0,0,0
2000-01,2001-01-12,MIN,Minnesota Timberwolves,1,0,1,0,0,0,0,0
2000-01,2001-01-15,MIN,Minnesota Timberwolves,1,0,1,0,0,0,0,0
2000-01,2001-01-17,MIN,Minnesota Timberwolves,1,0,1,0,0,0,0,0
2000-01,2001-01-19,MIN,Minnesota Timberwolves,1,0,1,0,0,0,0,0
2000-01,2001-01-21,MIN,Minnesota Timberwolves,1,0,1,0,0,0,0,0
2000-01,2001-01-23,MIN,Minnesota Timberwolves,1,0,1,0,0,0,0,0
2000-01,2001-01-25,MIN,Minnesota Timberwolves,1,0,1,0,0,0,0,0
2000-01,2001-01-27,MIN,Minnesota Timberwolves,1,0,1,0,0,0,0,0
2000-01,2001-01-29,MIN,Minnesota Timberwolves,1,0,1,0,0,0,0,0
2000-01,2001-01-31,MIN,Minnesota Timberwolves,1,0,1,0,0,0,0,0
2000-01,2001-02-01,MIN,Minnesota Timberwolves,1,0,1,0,0,0,0,0
2000-01,2001-02-03,MIN,Minnesota Timberwolves,1,0,1,0,0,0,0,0
2000-01,2001-02-07,MIN,Minnesota Timberwolves,1,0,1,0,0,0,0,0
2000-01,2001-02-13,MIN,Minnesota Timberwolves,1,0,1,0,0,0,0,0
2000-01,2001-02-14,MIN,Minnesota Timberwolves,1,0,1,0,0,0,0,0
2000-01,2001-02-16,MIN,Minnesota Timberwolves,1,0,1,0,0,0,0,0
2000-01,2001-02-18,MIN,Minnesota Timberwolves,1,0,1,0,0,0,0,0
2000-01,2001-02-21,MIN,Minnesota Timberwolves,1,0,1,0,0,0,0,0
2000-01,2001-02-23,MIN,Minnesota Timberwolves,1,0,1,0,0,0,0,0
2000-01,2001-02-25,MIN,Minnesota Timberwolves,1,0,1,0,0,0,0,0
2000-01,2001-02-28,MIN,Minnesota Timberwolves,1,0,1,0,0,0,0,0
2000-01,2001-03-02,MIN,Minnesota Timberwolves,1,0,1,0,0,0,0,0
2000-01,2001-03-04,MIN,Minnesota Timberwolves,1,0,1,0,0,0,0,0
2000-01,2001-03-06,MIN,Minnesota Timberwolves,1,0,1,0,0,0,0,0
2000-01,2001-03-09,MIN,Minnesota Timberwolves,1,0,1,0,0,0,0,0
2000-01,2001-03-10,MIN,Minnesota Timberwolves,1,0,1,0,0,0,0,0
2000-01,2001-03-12,MIN,Minnesota Timberwolves,1,0,1,0,0,0,0,0
2000-01,2001-03-14,MIN,Minnesota Timberwolves,1,0,1,0,0,0,0,0
2000-01,2001-03-15,MIN,Minnesota Timberwolves,1,0,1,0,0,0,0,0
2000-01,2001-03-18,MIN,Minnesota Timberwolves,1,0,1,0,0,0,0,0
2000-01,2001-03-21,MIN,Minnesota Timberwolves,1,0,1,0,0,0,0,0
2000-01,2001-03-23,MIN,Minnesota Timberwolves,1,0,1,0,0,0,0,0
2000-01,2001-03-25,MIN,Minnesota Timberwolves,1,0,1,0,0,0,0,0
2000-01,2001-03-28,MIN,Minnesota Timberwolves,1,0,1,0,0,0,0,0
2000-01,2001-03-30,MIN,Minnesota Timberwolves,1,0,1,0,0,0,0,0
2000-01,2001-04-01,MIN,Minnesota Timberwolves,1,0,1,0,0,0,0,0
2000-01,2001-04-04,MIN,Minnesota Timberwolves,1,0,1,0,0,0,0,0
2000-01,2001-04-06,MIN,Minnesota Timberwolves,1,0,1,0,0,0,0,0
2000-01,2001-04-08,MIN,Minnesota Timberwolves,1,0,1,0,0,0,0,0
2000-01,2001-04-10,MIN,Minnesota Timberwolves,1,0,1,0,0,0,0,0
2000-01,2001-04-12,MIN,Minnesota Timberwolves,1,0,1,0,0,0,0,0
2000-01,2001-04-13,MIN,Minnesota Timberwolves,1,0,1,0,0,0,0,0
2000-01,2001-04-15,MIN,Minnesota Timberwolves,1,0,1,0,0,0,0,0
2000-01,2001-04-17,MIN,Minnesota Timberwolves,1,0,1,0,0,0,0,0
2000-01,2000-10-31,ORL,Orlando Magic,1,0,1,0,0,0,0,0
2000-01,2000-11-01,ORL,Orlando Magic,1,0,1,0,0,0,0,0
2000-01,2000-11-03,ORL,Orlando Magic,1,0,1,0,0,0,0,0
2000-01,2000-11-06,ORL,Orlando Magic,1,0,1,0,0,0,0,0
2000-01,2000-11-08,ORL,Orlando Magic,1,0,1,0,0,0,0,0
2000-01,2000-11-09,ORL,Orlando Magic,1,0,1,0,0,0,0,0
2000-01,2000-11-12,ORL,Orlando Magic,1,0,1,0,0,0,0,0
2000-01,2000-11-14,ORL,Orlando Magic,1,0,1,0,0,0,0,0
2000-01,2000-11-16,ORL,Orlando Magic,1,0,1,0,0,0,0,0
2000-01,2000-11-19,ORL,Orlando Magic,1,0,1,0,0,0,0,0
2000-01,2000-11-21,ORL,Orlando Magic,1,0,1,0,0,0,0,0
2000-01,2000-11-24,ORL,Orlando Magic,1,0,1,0,0,0,0,0
2000-01,2000-11-29,ORL,Orlando Magic,1,0,1,0,0,0,0,0
2000-01,2000-12-01,ORL,Orlando Magic,1,0,1,0,0,0,0,0
2000-01,2000-12-02,ORL,Orlando Magic,1,0,1,0,0,0,0,0
2000-01,2000-12-05,ORL,Orlando Magic,1,0,1,0,0,0,0,0
2000-01,2000-12-07,ORL,Orlando Magic,1,0,1,0,0,0,0,0
2000-01,2000-12-11,ORL,Orlando Magic,1,0,1,0,0,0,0,0
2000-01,2000-12-12,ORL,Orlando Magic,1,0,1,0,0,0,0,0
2000-01,2000-12-15,ORL,Orlando Magic,1,0,1,0,0,0,0,0
2000-01,2000-12-17,ORL,Orlando Magic,1,0,1,0,0,0,0,0
2000-01,2000-12-21,ORL,Orlando Magic,1,0,1,0,0,0,0,0
2000-01,2000-12-23,ORL,Orlando Magic,1,0,1,0,0,0,0,0
2000-01,2000-12-25,ORL,Orlando Magic,1,0,1,0,0,0,0,0
2000-01,2000-12-26,ORL,Orlando Magic,1,0,1,0,0,0,0,0
2000-01,2000-12-28,ORL,Orlando Magic,1,0,1,0,0,0,0,0
2000-01,2000-12-30,ORL,Orlando Magic,1,0,1,0,0,0,0,0
2000-01,2001-01-02,ORL,Orlando Magic,1,0,1,0,0,0,0,0
2000-01,2001-01-04,ORL,Orlando Magic,1,0,1,0,0,0,0,0
2000-01,2001-01-06,ORL,Orlando Magic,1,0,1,0,0,0,0,0
2000-01,2001-01-09,ORL,Orlando Magic,1,0,1,0,0,0,0,0
2000-01,2001-01-11,ORL,Orlando Magic,1,0,1,0,0,0,0,0
2000-01,2001-01-13,ORL,Orlando Magic,1,0,1,0,0,0,0,0
2000-01,2001-01-15,ORL,Orlando Magic,1,0,1,0,0,0,0,0
2000-01,2001-01-18,ORL,Orlando Magic,1,0,1,0,0,0,0,0
2000-01,2001-01-20,ORL,Orlando Magic,1,0,1,0,0,0,0,0
2000-01,2001-01-23,ORL,Orlando Magic,1,0,1,0,0,0,0,0
2000-01,2001-01-25,ORL,Orlando Magic,1,0,1,0,0,0,0,0
2000-01,2001-01-27,ORL,Orlando Magic,1,0,1,0,0,0,0,0
2000-01,2001-01-30,ORL,Orlando Magic,1,0,1,0,0,0,0,0
2000-01,2001-01-31,ORL,Orlando Magic,1,0,1,0,0,0,0,0
2000-01,2001-02-02,ORL,Orlando Magic,1,0,1,0,0,0,0,0
2000-01,2001-02-03,ORL,Orlando Magic,1,0,1,0,0,0,0,0
2000-01,2001-02-06,ORL,Orlando Magic,1,0,1,0,0,0,0,0
2000-01,2001-02-07,ORL,Orlando Magic,1,0,1,0,0,0,0,0
2000-01,2001-02-14,ORL,Orlando Magic,1,0,1,0,0,0,0,0
2000-01,2001-02-16,ORL,Orlando Magic,1,0,1,0,0,0,0,0
2000-01,2001-02-18,ORL,Orlando Magic,1,0,1,0,0,0,0,0
2000-01,2001-02-20,ORL,Orlando Magic,1,0,1,0,0,0,0,0
2000-01,2001-02-23,ORL,Orlando Magic,1,0,1,0,0,0,0,0
2000-01,2001-02-25,ORL,Orlando Magic,1,0,1,0,0,0,0,0
2000-01,2001-02-26,ORL,Orlando Magic,1,0,1,0,0,0,0,0
2000-01,2001-02-28,ORL,Orlando Magic,1,0,1,0,0,0,0,0
2000-01,2001-03-02,ORL,Orlando Magic,1,0,1,0,0,0,0,0
2000-01,2001-03-04,ORL,Orlando Magic,1,0,1,0,0,0,0,0
2000-01,2001-03-05,ORL,Orlando Magic,1,0,1,0,0,0,0,0
2000-01,2001-03-07,ORL,Orlando Magic,1,0,1,0,0,0,0,0
2000-01,2001-03-08,ORL,Orlando Magic,1,0,1,0,0,0,0,0
2000-01,2001-03-10,ORL,Orlando Magic,1,0,1,0,0,0,0,0
2000-01,2001-03-13,ORL,Orlando Magic,1,0,1,0,0,0,0,0
2000-01,2001-03-18,ORL,Orlando Magic,1,0,1,0,0,0,0,0
2000-01,2001-03-20,ORL,Orlando Magic,1,0,1,0,0,0,0,0
2000-01,2001-03-21,ORL,Orlando Magic,1,0,1,0,0,0,0,0
2000-01,2001-03-23,ORL,Orlando Magic,1,0,1,0,0,0,0,0
2000-01,2001-03-25,ORL,Orlando Magic,1,0,1,0,0,0,0,0
2000-01,2001-03-28,ORL,Orlando Magic,1,0,1,0,0,0,0,0
2000-01,2001-03-30,ORL,Orlando Magic,1,0,1,0,0,0,0,0
2000-01,2001-04-01,ORL,Orlando Magic,1,0,1,0,0,0,0,0
2000-01,2001-04-03,ORL,Orlando Magic,1,0,1,0,0,0,0,0
2000-01,2001-04-04,ORL,Orlando Magic,1,0,1,0,0,0,0,0
2000-01,2001-04-06,ORL,Orlando Magic,1,0,1,0,0,0,0,0
2000-01,2001-04-10,ORL,Orlando Magic,1,0,1,0,0,0,0,0
2000-01,2001-04-12,ORL,Orlando Magic,1,0,1,0,0,0,0,0
2000-01,2001-04-13,ORL,Orlando Magic,1,0,1,0,0,0,0,0
2000-01,2001-04-15,ORL,Orlando Magic,1,0,1,0,0,0,0,0
2000-01,2001-04-16,ORL,Orlando Magic,1,0,1,0,0,0,0,0
2000-01,2001-04-18,ORL,Orlando Magic,1,0,1,0,0,0,0,0
2000-01,2000-10-31,PHI,Philadelphia 76ers,1,1,0,0,0,0,0,0
2000-01,2000-11-01,PHI,Philadelphia 76ers,1,1,0,0,0,0,0,0
2000-01,2000-11-03,PHI,Philadelphia 76ers,1,1,0,0,0,0,0,0
2000-01,2000-11-04,PHI,Philadelphia 76ers,1,1,0,0,0,0,0,0
2000-01,2000-11-08,PHI,Philadelphia 76ers,1,1,0,0,0,0,0,0
2000-01,2000-11-09,PHI,Philadelphia 76ers,1,1,0,0,0,0,0,0
2000-01,2000-11-11,PHI,Philadelphia 76ers,1,1,0,0,0,0,0,0
2000-01,2000-11-15,PHI,Philadelphia 76ers,1,1,0,0,0,0,0,0
2000-01,2000-11-17,PHI,Philadelphia 76ers,1,1,0,0,0,0,0,0
2000-01,2000-11-20,PHI,Philadelphia 76ers,1,1,0,0,0,0,0,0
2000-01,2000-11-22,PHI,Philadelphia 76ers,1,1,0,0,0,0,0,0
2000-01,2000-11-24,PHI,Philadelphia 76ers,1,1,0,0,0,0,0,0
2000-01,2000-11-25,PHI,Philadelphia 76ers,1,1,0,0,0,0,0,0
2000-01,2000-11-29,PHI,Philadelphia 76ers,1,1,0,0,0,0,0,0
2000-01,2000-12-01,PHI,Philadelphia 76ers,1,1,0,0,0,0,0,0
2000-01,2000-12-02,PHI,Philadelphia 76ers,1,1,0,0,0,0,0,0
2000-01,2000-12-04,PHI,Philadelphia 76ers,1,1,0,0,0,0,0,0
2000-01,2000-12-05,PHI,Philadelphia 76ers,1,1,0,0,0,0,0,0
2000-01,2000-12-08,PHI,Philadelphia 76ers,1,1,0,0,0,0,0,0
2000-01,2000-12-09,PHI,Philadelphia 76ers,1,1,0,0,0,0,0,0
2000-01,2000-12-11,PHI,Philadelphia 76ers,1,1,0,0,0,0,0,0
2000-01,2000-12-13,PHI,Philadelphia 76ers,1,1,0,0,0,0,0,0
2000-01,2000-12-15,PHI,Philadelphia 76ers,1,1,0,0,0,0,0,0
2000-01,2000-12-16,PHI,Philadelphia 76ers,1,1,0,0,0,0,0,0
2000-01,2000-12-20,PHI,Philadelphia 76ers,1,1,0,0,0,0,0,0
2000-01,2000-12-22,PHI,Philadelphia 76ers,1,1,0,0,0,0,0,0
2000-01,2000-12-27,PHI,Philadelphia 76ers,1,1,0,0,0,0,0,0
2000-01,2000-12-30,PHI,Philadelphia 76ers,1,1,0,0,0,0,0,0
2000-01,2001-01-03,PHI,Philadelphia 76ers,1,1,0,0,0,0,0,0
2000-01,2001-01-05,PHI,Philadelphia 76ers,1,1,0,0,0,0,0,0
2000-01,2001-01-06,PHI,Philadelphia 76ers,1,1,0,0,0,0,0,0
2000-01,2001-01-09,PHI,Philadelphia 76ers,1,1,0,0,0,0,0,0
2000-01,2001-01-10,PHI,Philadelphia 76ers,1,1,0,0,0,0,0,0
2000-01,2001-01-12,PHI,Philadelphia 76ers,1,1,0,0,0,0,0,0
2000-01,2001-01-13,PHI,Philadelphia 76ers,1,1,0,0,0,0,0,0
2000-01,2001-01-15,PHI,Philadelphia 76ers,1,1,0,0,0,0,0,0
2000-01,2001-01-17,PHI,Philadelphia 76ers,1,1,0,0,0,0,0,0
2000-01,2001-01-21,PHI,Philadelphia 76ers,1,1,0,0,0,0,0,0
2000-01,2001-01-23,PHI,Philadelphia 76ers,1,1,0,0,0,0,0,0
2000-01,2001-01-24,PHI,Philadelphia 76ers,1,1,0,0,0,0,0,0
2000-01,2001-01-26,PHI,Philadelphia 76ers,1,1,0,0,0,0,0,0
2000-01,2001-01-28,PHI,Philadelphia 76ers,1,1,0,0,0,0,0,0
2000-01,2001-01-30,PHI,Philadelphia 76ers,1,1,0,0,0,0,0,0
2000-01,2001-02-01,PHI,Philadelphia 76ers,1,1,0,0,0,0,0,0
2000-01,2001-02-02,PHI,Philadelphia 76ers,1,1,0,0,0,0,0,0
2000-01,2001-02-04,PHI,Philadelphia 76ers,1,1,0,0,0,0,0,0
2000-01,2001-02-05,PHI,Philadelphia 76ers,1,1,0,0,0,0,0,0
2000-01,2001-02-07,PHI,Philadelphia 76ers,1,1,0,0,0,0,0,0
2000-01,2001-02-13,PHI,Philadelphia 76ers,1,1,0,0,0,0,0,0
2000-01,2001-02-14,PHI,Philadelphia 76ers,1,1,0,0,0,0,0,0
2000-01,2001-02-16,PHI,Philadelphia 76ers,1,1,0,0,0,0,0,0
2000-01,2001-02-18,PHI,Philadelphia 76ers,1,1,0,0,0,0,0,0
2000-01,2001-02-21,PHI,Philadelphia 76ers,1,1,0,0,0,0,0,0
2000-01,2001-02-23,PHI,Philadelphia 76ers,2,1,1,0,0,0,0,0
2000-01,2001-02-24,PHI,Philadelphia 76ers,2,1,1,0,0,0,0,0
2000-01,2001-02-26,PHI,Philadelphia 76ers,2,1,1,0,0,0,0,0
2000-01,2001-02-28,PHI,Philadelphia 76ers,2,1,1,0,0,0,0,0
2000-01,2001-03-02,PHI,Philadelphia 76ers,2,1,1,0,0,0,0,0
2000-01,2001-03-07,PHI,Philadelphia 76ers,2,1,1,0,0,0,0,0
2000-01,2001-03-09,PHI,Philadelphia 76ers,2,1,1,0,0,0,0,0
2000-01,2001-03-11,PHI,Philadelphia 76ers,2,1,1,0,0,0,0,0
2000-01,2001-03-14,PHI,Philadelphia 76ers,1,0,1,0,0,0,0,0
2000-01,2001-03-16,PHI,Philadelphia 76ers,2,1,1,0,0,0,0,0
2000-01,2001-03-17,PHI,Philadelphia 76ers,1,0,1,0,0,0,0,0
2000-01,2001-03-19,PHI,Philadelphia 76ers,1,0,1,0,0,0,0,0
2000-01,2001-03-20,PHI,Philadelphia 76ers,1,0,1,0,0,0,0,0
2000-01,2001-03-23,PHI,Philadelphia 76ers,1,0,1,0,0,0,0,0
2000-01,2001-03-26,PHI,Philadelphia 76ers,2,1,1,0,0,0,0,0
2000-01,2001-03-28,PHI,Philadelphia 76ers,2,1,1,0,0,0,0,0
2000-01,2001-03-30,PHI,Philadelphia 76ers,2,1,1,0,0,0,0,0
2000-01,2001-04-01,PHI,Philadelphia 76ers,2,1,1,0,0,0,0,0
2000-01,2001-04-03,PHI,Philadelphia 76ers,2,1,1,0,0,0,0,0
2000-01,2001-04-04,PHI,Philadelphia 76ers,1,0,1,0,0,0,0,0
2000-01,2001-04-06,PHI,Philadelphia 76ers,1,0,1,0,0,0,0,0
2000-01,2001-04-09,PHI,Philadelphia 76ers,2,1,1,0,0,0,0,0
2000-01,2001-04-10,PHI,Philadelphia 76ers,2,1,1,0,0,0,0,0
2000-01,2001-04-12,PHI,Philadelphia 76ers,2,1,1,0,0,0,0,0
2000-01,2001-04-15,PHI,Philadelphia 76ers,2,1,1,0,0,0,0,0
2000-01,2001-04-17,PHI,Philadelphia 76ers,1,0,1,0,0,0,0,0
2000-01,2000-10-31,PHX,Phoenix Suns,1,1,0,0,0,0,0,0
2000-01,2000-11-02,PHX,Phoenix Suns,1,1,0,0,0,0,0,0
2000-01,2000-11-04,PHX,Phoenix Suns,1,1,0,0,0,0,0,0
2000-01,2000-11-05,PHX,Phoenix Suns,1,1,0,0,0,0,0,0
2000-01,2000-11-07,PHX,Phoenix Suns,1,1,0,0,0,0,0,0
2000-01,2000-11-09,PHX,Phoenix Suns,1,1,0,0,0,0,0,0
2000-01,2000-11-11,PHX,Phoenix Suns,1,1,0,0,0,0,0,0
2000-01,2000-11-15,PHX,Phoenix Suns,1,1,0,0,0,0,0,0
2000-01,2000-11-17,PHX,Phoenix Suns,1,1,0,0,0,0,0,0
2000-01,2000-11-18,PHX,Phoenix Suns,1,1,0,0,0,0,0,0
2000-01,2000-11-22,PHX,Phoenix Suns,1,1,0,0,0,0,0,0
2000-01,2000-11-24,PHX,Phoenix Suns,1,1,0,0,0,0,0,0
2000-01,2000-11-25,PHX,Phoenix Suns,1,1,0,0,0,0,0,0
2000-01,2000-11-29,PHX,Phoenix Suns,1,1,0,0,0,0,0,0
2000-01,2000-12-01,PHX,Phoenix Suns,1,1,0,0,0,0,0,0
2000-01,2000-12-03,PHX,Phoenix Suns,1,1,0,0,0,0,0,0
2000-01,2000-12-07,PHX,Phoenix Suns,1,1,0,0,0,0,0,0
2000-01,2000-12-08,PHX,Phoenix Suns,1,1,0,0,0,0,0,0
2000-01,2000-12-10,PHX,Phoenix Suns,1,1,0,0,0,0,0,0
2000-01,2000-12-11,PHX,Phoenix Suns,1,1,0,0,0,0,0,0
2000-01,2000-12-13,PHX,Phoenix Suns,1,1,0,0,0,0,0,0
2000-01,2000-12-15,PHX,Phoenix Suns,1,1,0,0,0,0,0,0
2000-01,2000-12-16,PHX,Phoenix Suns,1,1,0,0,0,0,0,0
2000-01,2000-12-23,PHX,Phoenix Suns,1,1,0,0,0,0,0,0
2000-01,2000-12-26,PHX,Phoenix Suns,1,1,0,0,0,0,0,0
2000-01,2000-12-28,PHX,Phoenix Suns,1,1,0,0,0,0,0,0
2000-01,2000-12-30,PHX,Phoenix Suns,1,1,0,0,0,0,0,0
2000-01,2001-01-02,PHX,Phoenix Suns,1,1,0,0,0,0,0,0
2000-01,2001-01-03,PHX,Phoenix Suns,1,1,0,0,0,0,0,0
2000-01,2001-01-05,PHX,Phoenix Suns,1,1,0,0,0,0,0,0
2000-01,2001-01-07,PHX,Phoenix Suns,1,1,0,0,0,0,0,0
2000-01,2001-01-11,PHX,Phoenix Suns,1,1,0,0,0,0,0,0
2000-01,2001-01-13,PHX,Phoenix Suns,1,1,0,0,0,0,0,0
2000-01,2001-01-14,PHX,Phoenix Suns,1,1,0,0,0,0,0,0
2000-01,2001-01-17,PHX,Phoenix Suns,1,1,0,0,0,0,0,0
2000-01,2001-01-26,PHX,Phoenix Suns,1,1,0,0,0,0,0,0
2000-01,2001-01-27,PHX,Phoenix Suns,1,1,0,0,0,0,0,0
2000-01,2001-01-29,PHX,Phoenix Suns,1,1,0,0,0,0,0,0
2000-01,2001-01-31,PHX,Phoenix Suns,1,1,0,0,0,0,0,0
2000-01,2001-02-01,PHX,Phoenix Suns,1,1,0,0,0,0,0,0
2000-01,2001-02-04,PHX,Phoenix Suns,1,1,0,0,0,0,0,0
2000-01,2001-02-06,PHX,Phoenix Suns,1,1,0,0,0,0,0,0
2000-01,2001-02-07,PHX,Phoenix Suns,1,1,0,0,0,0,0,0
2000-01,2001-02-13,PHX,Phoenix Suns,1,1,0,0,0,0,0,0
2000-01,2001-02-14,PHX,Phoenix Suns,1,1,0,0,0,0,0,0
2000-01,2001-02-18,PHX,Phoenix Suns,1,1,0,0,0,0,0,0
2000-01,2001-02-20,PHX,Phoenix Suns,1,1,0,0,0,0,0,0
2000-01,2001-02-21,PHX,Phoenix Suns,1,1,0,0,0,0,0,0
2000-01,2001-02-23,PHX,Phoenix Suns,1,1,0,0,0,0,0,0
2000-01,2001-02-25,PHX,Phoenix Suns,1,1,0,0,0,0,0,0
2000-01,2001-02-28,PHX,Phoenix Suns,1,1,0,0,0,0,0,0
2000-01,2001-03-01,PHX,Phoenix Suns,1,1,0,0,0,0,0,0
2000-01,2001-03-03,PHX,Phoenix Suns,1,1,0,0,0,0,0,0
2000-01,2001-03-06,PHX,Phoenix Suns,1,1,0,0,0,0,0,0
2000-01,2001-03-07,PHX,Phoenix Suns,1,1,0,0,0,0,0,0
2000-01,2001-03-09,PHX,Phoenix Suns,1,1,0,0,0,0,0,0
2000-01,2001-03-11,PHX,Phoenix Suns,1,1,0,0,0,0,0,0
2000-01,2001-03-14,PHX,Phoenix Suns,1,1,0,0,0,0,0,0
2000-01,2001-03-15,PHX,Phoenix Suns,1,1,0,0,0,0,0,0
2000-01,2001-03-17,PHX,Phoenix Suns,1,1,0,0,0,0,0,0
2000-01,2001-03-20,PHX,Phoenix Suns,1,1,0,0,0,0,0,0
2000-01,2001-03-22,PHX,Phoenix Suns,1,1,0,0,0,0,0,0
2000-01,2001-03-23,PHX,Phoenix Suns,1,1,0,0,0,0,0,0
2000-01,2001-03-26,PHX,Phoenix Suns,1,1,0,0,0,0,0,0
2000-01,2001-03-28,PHX,Phoenix Suns,1,1,0,0,0,0,0,0
2000-01,2001-03-29,PHX,Phoenix Suns,1,1,0,0,0,0,0,0
2000-01,2001-04-01,PHX,Phoenix Suns,1,1,0,0,0,0,0,0
2000-01,2001-04-03,PHX,Phoenix Suns,1,1,0,0,0,0,0,0
2000-01,2001-04-04,PHX,Phoenix Suns,1,1,0,0,0,0,0,0
2000-01,2001-04-06,PHX,Phoenix Suns,1,1,0,0,0,0,0,0
2000-01,2001-04-07,PHX,Phoenix Suns,1,1,0,0,0,0,0,0
2000-01,2001-04-10,PHX,Phoenix Suns,1,1,0,0,0,0,0,0
2000-01,2001-04-11,PHX,Phoenix Suns,1,1,0,0,0,0,0,0
2000-01,2001-04-13,PHX,Phoenix Suns,1,1,0,0,0,0,0,0
2000-01,2001-04-15,PHX,Phoenix Suns,1,1,0,0,0,0,0,0
2000-01,2001-04-16,PHX,Phoenix Suns,1,1,0,0,0,0,0,0
2000-01,2001-04-18,PHX,Phoenix Suns,1,1,0,0,0,0,0,0
2000-01,2000-10-31,SAC,Sacramento Kings,1,1,0,0,0,0,0,0
2000-01,2000-11-01,SAC,Sacramento Kings,1,1,0,0,0,0,0,0
2000-01,2000-11-03,SAC,Sacramento Kings,1,1,0,0,0,0,0,0
2000-01,2000-11-04,SAC,Sacramento Kings,1,1,0,0,0,0,0,0
2000-01,2000-11-06,SAC,Sacramento Kings,1,1,0,0,0,0,0,0
2000-01,2000-11-08,SAC,Sacramento Kings,1,1,0,0,0,0,0,0
2000-01,2000-11-10,SAC,Sacramento Kings,1,1,0,0,0,0,0,0
2000-01,2000-11-12,SAC,Sacramento Kings,1,1,0,0,0,0,0,0
2000-01,2000-11-22,SAC,Sacramento Kings,1,1,0,0,0,0,0,0
2000-01,2000-11-25,SAC,Sacramento Kings,1,1,0,0,0,0,0,0
2000-01,2000-11-28,SAC,Sacramento Kings,1,1,0,0,0,0,0,0
2000-01,2000-11-29,SAC,Sacramento Kings,1,1,0,0,0,0,0,0
2000-01,2000-12-01,SAC,Sacramento Kings,1,1,0,0,0,0,0,0
2000-01,2000-12-05,SAC,Sacramento Kings,1,1,0,0,0,0,0,0
2000-01,2000-12-08,SAC,Sacramento Kings,1,1,0,0,0,0,0,0
2000-01,2000-12-10,SAC,Sacramento Kings,1,1,0,0,0,0,0,0
2000-01,2000-12-12,SAC,Sacramento Kings,1,1,0,0,0,0,0,0
2000-01,2000-12-13,SAC,Sacramento Kings,1,1,0,0,0,0,0,0
2000-01,2000-12-15,SAC,Sacramento Kings,1,1,0,0,0,0,0,0
2000-01,2000-12-17,SAC,Sacramento Kings,1,1,0,0,0,0,0,0
2000-01,2000-12-19,SAC,Sacramento Kings,1,1,0,0,0,0,0,0
2000-01,2000-12-20,SAC,Sacramento Kings,1,1,0,0,0,0,0,0
2000-01,2000-12-22,SAC,Sacramento Kings,1,1,0,0,0,0,0,0
2000-01,2000-12-23,SAC,Sacramento Kings,1,1,0,0,0,0,0,0
2000-01,2000-12-28,SAC,Sacramento Kings,1,1,0,0,0,0,0,0
2000-01,2000-12-30,SAC,Sacramento Kings,1,1,0,0,0,0,0,0
2000-01,2001-01-02,SAC,Sacramento Kings,1,1,0,0,0,0,0,0
2000-01,2001-01-05,SAC,Sacramento Kings,1,1,0,0,0,0,0,0
2000-01,2001-01-08,SAC,Sacramento Kings,1,1,0,0,0,0,0,0
2000-01,2001-01-10,SAC,Sacramento Kings,1,1,0,0,0,0,0,0
2000-01,2001-01-12,SAC,Sacramento Kings,1,1,0,0,0,0,0,0
2000-01,2001-01-13,SAC,Sacramento Kings,1,1,0,0,0,0,0,0
2000-01,2001-01-15,SAC,Sacramento Kings,1,1,0,0,0,0,0,0
2000-01,2001-01-17,SAC,Sacramento Kings,1,1,0,0,0,0,0,0
2000-01,2001-01-20,SAC,Sacramento Kings,1,1,0,0,0,0,0,0
2000-01,2001-01-21,SAC,Sacramento Kings,1,1,0,0,0,0,0,0
2000-01,2001-01-23,SAC,Sacramento Kings,1,1,0,0,0,0,0,0
2000-01,2001-01-25,SAC,Sacramento Kings,1,1,0,0,0,0,0,0
2000-01,2001-01-27,SAC,Sacramento Kings,1,1,0,0,0,0,0,0
