game_id,season,date,playoff,win,points,home_team,conference,first_interconf_trip,dist_traveled,dist_3days,dist_7days,dist_30days,lon_traveled,tz_traveled,same_tz_3days,same_tz_7days,same_tz_30days,tz_total_3days,tz_total_7days,tz_total_30days,tz_east_3days,tz_east_7days,tz_east_30days,tz_west_3days,tz_west_7days,tz_west_30days,days_rest,second_backtoback,three_in_four,games_2days,games_3days,games_4days,games_7days,games_30days,road_3days,road_7days,road_30days,total_wins_ly,pyth_40games,pace_40games,ftr_40games,tpar_40games,ts_40games,trb_40games,steal_40games,block_40games,efg_40games,tov_40games,orb_40games,drb_40games,all_nba_ly,first_team_nba_ly,second_team_nba_ly,third_team_nba_ly
2015-03-29 HOU WAS,2014-15,2015-03-29,0,0,-8,1,E,0,-1963.81103975441,-2474.4557071070462,-956.1145547917267,-1128.1809159153036,-18.341221,-1,1,2,3,-1,0,-1,-1,1,-1,0,-1,0,0,0,0,0,0,0,0,0,-1,-2,-1,-6,-0.14260402439163072,-6.267499999999998,-0.024749999999999994,-0.1717,-0.027000000000000024,3.0174999999999983,-2.5925000000000002,-0.11000000000000032,-0.027249999999999996,-0.3025000000000002,-1.2225000000000001,5.4325000000000045,-2,-1,-1,0
2015-03-29 LAC BOS,2014-15,2015-03-29,0,1,13,0,W,0,137.107879015602,-5.235611229339042,3328.9697321771187,-2092.1795576156037,1.17854,0,0,-2,-2,0,3,5,0,3,3,0,0,2,0,0,0,0,0,0,-1,-2,1,1,0,38,0.22406940859837787,8.305000000000007,0.04937500000000003,0.027349999999999985,0.0475000000000001,-0.03750000000000142,0.34249999999999936,2.9975000000000005,0.05642499999999995,-0.5449999999999999,-1.9125000000000014,-0.15000000000000568,2,1,1,0
2015-03-29 LAL BKN,2014-15,2015-03-29,0,0,-8,0,W,0,554.392254897583,817.2956004385759,1941.3261882726183,1217.6924977822255,5.403686,0,-1,-2,-3,1,3,6,1,3,4,0,0,2,0,0,0,0,0,0,0,-1,2,3,1,-22,-0.021289657443010368,-2.1500000000000057,0.001674999999999982,-0.017575000000000007,-0.01650000000000007,2.240000000000002,0.40000000000000036,0.29000000000000004,-0.017925000000000024,-0.4974999999999987,0.9000000000000021,4.077500000000001,0,0,0,0
2015-03-30 HOU TOR,2014-15,2015-03-30,0,0,-3,0,W,0,562.7778368558,2526.5888766102103,3521.5028682209845,5357.079910047054,-2.358219,0,0,-2,-5,1,2,7,1,1,4,0,1,3,-2,1,1,1,1,1,0,1,2,2,2,5,0.10781916299604738,-0.07750000000000057,-0.005325000000000024,0.08057500000000001,0.00924999999999998,-0.20749999999999602,1.6950000000000003,0.3825000000000003,0.01897500000000002,2.0249999999999986,1.5350000000000001,-2.167500000000004,2,1,0,0
2015-03-30 LAL PHI,2014-15,2015-03-30,0,1,2,0,W,0,-419.32040352309093,-443.27655214859885,-866.9559608704867,-1996.972031144447,-7.7127989999999995,0,0,0,-1,0,0,1,0,0,2,0,0,-1,0,0,0,0,0,0,0,-1,1,2,2,8,5.532943001135271e-5,4.489999999999995,-0.012775000000000036,-0.12119999999999997,0.007550000000000001,2.7225000000000037,-2.535,-3.5325000000000006,-0.0010000000000000009,-2.66,0.01249999999999929,4.689999999999998,0,0,0,0
2015-03-31 SAS MIA,2014-15,2015-03-31,0,1,14,0,W,0,1844.2605247356,871.203824864595,-1613.1254602844615,-2248.866079792082,18.250518,1,-1,0,-5,1,0,4,1,0,3,0,0,1,0,0,0,0,0,0,0,-1,1,-1,-1,11,0.256577106548346,5.802500000000009,-0.0489,0.02472499999999997,0.013449999999999962,0.26500000000000057,0.4974999999999987,-0.4875000000000007,0.01727499999999993,-2.1724999999999994,-1.0299999999999976,2.957499999999996,0,0,1,-1
2015-04-01 SAS ORL,2014-15,2015-04-01,0,1,12,0,W,0,327.793889206873,2172.054413942473,2172.054413942473,3859.697479306594,-1.196885,0,0,1,0,1,1,2,1,1,2,0,0,0,-4,1,1,1,1,2,2,2,2,2,1,55,0.4624905769451621,7.117500000000007,0.014750000000000013,0.03814999999999999,0.026425000000000032,1.9450000000000003,-0.16750000000000043,1.6099999999999994,0.021200000000000052,-1.4175000000000004,-0.11250000000000071,1.4649999999999892,1,0,1,0
2015-04-01 TOR MIN,2014-15,2015-04-01,0,0,-14,1,W,0,-1117.24933560192,574.33878983052,2785.076194004076,6630.576799286973,13.89689,1,1,2,-1,-1,-1,3,0,0,2,-1,-1,1,0,0,1,0,0,1,1,1,-1,1,2,-11,-0.22324115159078156,-4.814999999999998,0.012025000000000008,-0.11902499999999996,-0.021975000000000078,0.03249999999999886,-0.16499999999999915,-1.9474999999999998,-0.03025,1.387500000000001,1.9175000000000004,-1.8725000000000023,0,0,0,0
2015-04-03 ORL MIN,2014-15,2015-04-03,0,1,13,0,E,0,2105.70088414661,2105.70088414661,-96.53190863846612,-6956.357736515538,-11.892135,-1,-1,-3,0,1,1,-3,0,0,-2,1,1,-1,0,0,0,0,0,0,-2,-2,1,0,-3,-17,-0.002017002721533212,-1.6174999999999926,-0.07325000000000001,0.05205000000000001,-0.002275000000000027,-0.36249999999999716,1.3325000000000005,0.9699999999999998,0.018575000000000008,-0.04249999999999865,-2.3125,3.4825000000000017,0,0,0,0
2015-04-04 WAS MEM,2014-15,2015-04-04,0,0,-9,1,W,0,-1230.91754796733,-1230.91754796733,792.78731751707,994.3176860261046,13.029594,1,1,1,2,-1,-1,-4,0,0,-2,-1,-1,-2,0,0,-1,0,0,-1,0,1,-1,0,1,3,0.14395818632889623,1.5600000000000023,0.010124999999999995,-0.030725000000000002,-0.0014250000000000096,-2.0474999999999994,2.4349999999999996,0.08249999999999957,-0.00682499999999997,-1.0324999999999989,-0.740000000000002,-1.6674999999999898,0,0,0,0
2015-04-06 POR BKN,2014-15,2015-04-06,0,0,-10,0,W,0,2737.43430126532,2865.9370125413798,4178.215394698519,9345.156017448797,38.270517999999996,3,-1,-2,-6,3,3,11,3,3,6,0,0,5,0,0,0,0,0,0,-1,-1,0,0,1,10,0.24127775017796022,2.115000000000009,-0.020275000000000015,0.0942,0.012799999999999923,1.9600000000000009,-0.8375000000000004,-0.5649999999999995,0.009450000000000014,0.08999999999999986,-1.0999999999999979,3.6624999999999943,1,0,0,1
2015-04-07 PHX ATL,2014-15,2015-04-07,0,0,-27,0,W,0,2561.07356226032,2561.07356226032,3463.7971225921415,-555.1920482921869,27.674876,2,-1,-1,-3,2,3,2,2,3,1,0,0,1,0,0,0,0,0,0,1,-1,1,2,-5,7,-0.27113463623630546,-8.209999999999994,0.012499999999999983,-0.06324999999999997,-0.04697499999999999,1.7924999999999969,-0.7124999999999986,-0.8124999999999991,-0.045775000000000066,0.40750000000000064,3.067499999999999,2.492500000000007,0,0,0,0
2015-04-12 OKC IND,2014-15,2015-04-12,0,1,12,1,E,0,-702.9282635306919,95.08068907377219,1134.670600107192,650.1227199437999,-14.281015,-1,1,1,0,-1,-1,1,-1,-1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,2,-3,-0.03804187281848992,-4.272500000000008,-0.007500000000000007,0.0036249999999999893,7.499999999993623e-5,-1.9250000000000043,-0.6775000000000002,-1.2425000000000006,0.001674999999999982,0.15750000000000064,-6.84,3.1899999999999977,0,0,0,1
2015-04-13 HOU CHA,2014-15,2015-04-13,0,0,-10,1,E,0,-637.9453414913261,358.50311754763993,1837.035656211539,1047.1058925702819,-12.127998000000002,-1,1,2,4,-1,-1,-2,-1,-1,-2,0,0,0,0,0,0,0,0,0,1,1,0,1,1,-8,-0.15991789611872748,-8.967500000000001,-0.06797500000000001,-0.155625,-0.06174999999999997,0.9575000000000031,-2.62,1.505,-0.06729999999999997,-3.2074999999999996,-3.5075000000000003,6.509999999999991,-1,-1,0,0
2015-04-15 IND MEM,2014-15,2015-04-15,0,1,12,1,W,0,2264.796321739715,2808.239770476431,4551.495831885272,5858.6777275194345,36.047502,3,0,-2,-3,1,3,3,2,2,2,-1,1,1,1,-1,-1,-1,0,-1,0,-1,0,1,-2,-13,0.005196141168769652,-2.789999999999992,-0.007250000000000034,-0.084875,-0.01617500000000005,-1.3975000000000009,2.79,0.07749999999999968,-0.018124999999999947,0.48999999999999844,1.2774999999999999,-3.055000000000007,-1,0,0,-1
2015-06-04 CLE GSW,2014-15,2015-06-04,1,1,8,1,W,0,-3471.44008496629,-3471.44008496629,-3471.44008496629,9980.818995053509,40.514748,3,1,1,-1,-3,-3,5,0,0,4,-3,-3,1,-1,0,0,0,0,0,0,0,-1,-1,-1,21,0.03493005505755098,-0.3400000000000034,-0.0484,-0.04770000000000002,0.008375000000000021,-0.8700000000000045,1.6925,0.9274999999999984,0.01715,0.3650000000000002,-1.2025000000000006,-0.8225000000000051,0,0,0,0
2015-06-07 CLE GSW,2014-15,2015-06-07,1,1,2,0,E,0,0,0,3471.44008496629,-10480.891894734486,0,0,0,-1,0,0,3,-6,0,0,-4,0,3,-2,0,0,0,0,0,0,0,-2,1,2,1,-21,-0.059738404009964774,0.24750000000000227,0.04745000000000002,0.046150000000000024,-0.010974999999999957,0.9974999999999952,-1.482499999999999,-0.7575000000000003,-0.019424999999999915,-0.4350000000000005,1.7175000000000011,1.0125000000000028,0,0,0,0
2015-06-09 GSW CLE,2014-15,2015-06-09,1,1,5,1,E,0,0,0,3471.44008496629,-7597.912657391744,0,0,0,-1,-1,0,3,-4,0,0,-2,0,3,-2,0,0,0,0,0,0,0,-2,0,1,0,-21,-0.05822738889960366,0.29999999999999716,0.05177499999999999,0.04272500000000001,-0.011699999999999933,1.1350000000000051,-1.2974999999999994,-0.7900000000000009,-0.019499999999999962,-0.5124999999999993,1.9700000000000024,0.9525000000000006,0,0,0,0
2015-06-11 GSW CLE,2014-15,2015-06-11,1,1,21,0,W,0,0,0,0,8097.985557072721,0,0,0,0,0,0,0,5,0,0,3,0,0,2,0,0,0,0,0,0,0,2,2,1,0,21,0.050000202060388244,-0.19250000000000966,-0.05084999999999998,-0.038175000000000014,0.010099999999999998,-1.207499999999996,1.3449999999999998,0.41999999999999993,0.017900000000000027,0.3600000000000012,-1.6274999999999977,-1.0224999999999937,0,0,0,0
2015-06-14 CLE GSW,2014-15,2015-06-14,1,1,13,1,W,0,0,0,0,2832.099982068221,0,0,0,0,0,0,0,2,0,0,1,0,0,1,0,0,0,0,0,0,0,1,-1,1,-1,21,0.0688329839027152,-0.08749999999999147,-0.05342500000000003,-0.03510000000000002,0.010600000000000054,-1.2974999999999994,1.1649999999999991,0.6125000000000007,0.018850000000000033,0.3550000000000004,-1.807500000000001,-1.2649999999999864,0,0,0,0
2015-06-16 GSW CLE,2014-15,2015-06-16,1,1,8,0,W,0,0,0,0,2832.0999820682227,0,0,0,0,0,0,0,2,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,21,0.0732402026933543,0.4450000000000074,-0.04895000000000002,-0.03634999999999999,0.011050000000000004,-1.0324999999999989,1.0874999999999995,0.4975000000000005,0.02034999999999998,0.3774999999999995,-1.1425000000000018,-1.3174999999999955,0,0,0,0
2015-10-28 CLE MEM,2015-16,2015-10-28,0,1,30,0,E,0,776.532936649131,1276.605836330109,1276.605836330109,1276.605836330109,-2.376298,0,0,0,0,1,1,1,0,0,0,1,1,1,-10,1,0,1,1,1,1,1,2,2,2,6,0.15915247724509596,6.872500000000002,0.03197500000000003,0.18637500000000004,0.027974999999999972,2.4375,-2.2725,2.0125,0.03140000000000004,0.21499999999999986,2.9200000000000017,0.7150000000000034,1,0,0,0
2015-10-28 UTA DET,2015-16,2015-10-28,0,0,-5,0,W,0,1386.735717264874,390.2872582259081,390.2872582259081,390.2872582259081,27.504763,2,-2,-2,-2,2,2,2,2,2,2,0,0,0,10,-1,0,-1,-1,-1,-1,-1,0,0,0,6,0.1569030017915477,-2.1525000000000034,0.050224999999999964,0.002674999999999983,0.011200000000000099,3.2674999999999983,1.375,2.852499999999999,0.008550000000000002,2.129999999999999,1.067499999999999,3.1075000000000017,0,0,0,0
2015-10-29 MEM IND,2015-16,2015-10-29,0,0,-9,1,E,0,91.19546552556596,800.5738466541569,800.5738466541569,800.5738466541569,-10.671375000000001,-1,1,1,1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-23,0.12570159133893472,4.297499999999999,0.016849999999999976,0.08562499999999998,0.02595000000000003,1.1849999999999952,-2.4125000000000005,0.3049999999999997,0.027974999999999972,-0.3125,-1.1075000000000017,2.0649999999999977,-1,-1,0,0
2015-10-30 BKN SAS,2015-16,2015-10-30,0,1,27,1,W,0,-1869.484402425596,-1194.507490328212,-1194.507490328212,-1194.507490328212,23.539704,1,1,1,1,-1,-1,-1,0,0,0,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,18,0.35148231521612444,5.449999999999989,-0.0116,0.037075,0.034175000000000066,1.9625000000000057,1.1975000000000007,2,0.035949999999999926,-0.1274999999999995,-0.9499999999999993,2.8275000000000006,2,0,1,1
2015-10-30 OKC ORL,2015-16,2015-10-30,0,1,3,0,W,0,1703.65654975444,1703.65654975444,1703.65654975444,1703.65654975444,16.131264,1,-1,-1,-1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,20,0.3050874960423927,9.060000000000002,0.06692499999999998,0.018049999999999983,0.024074999999999958,3.3175000000000026,-1.5675000000000008,0.9649999999999999,0.012224999999999986,-1.290000000000001,4.640000000000001,-0.08500000000000796,1,0,1,0
2015-10-30 UTA PHI,2015-16,2015-10-30,0,1,28,0,W,0,301.999874627675,2244.797681670972,2244.797681670972,2244.797681670972,12.171956,0,-1,-1,-1,2,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,1,1,1,20,0.340104067409401,6.840000000000003,0.02832499999999999,-0.058524999999999994,0.028349999999999986,4.6199999999999974,-0.5999999999999996,1.1274999999999995,0.02607499999999996,-1.1549999999999994,2.9574999999999996,3.5875000000000057,0,0,0,0
2015-10-31 BKN MEM,2015-16,2015-10-31,0,1,10,1,W,0,-393.669517139175,-2319.94791605913,-2319.94791605913,-2319.94791605913,-12.282029000000001,-1,-1,-1,-1,1,1,1,1,1,1,0,0,0,1,-1,0,-1,0,0,0,0,-1,-1,-1,21,0.06799473821338681,-2.8125,0.009475000000000011,-0.050024999999999986,-0.011575000000000002,0.6550000000000011,1.9249999999999998,0.41999999999999993,-0.01789999999999997,0.432500000000001,0.3575000000000017,1.0925000000000011,1,1,0,0
2015-10-31 UTA IND,2015-16,2015-10-31,0,1,21,0,W,0,939.739862615268,972.747725374895,2646.553520550144,2646.553520550144,-10.983479,0,0,-1,-1,0,2,2,0,2,2,0,0,0,-1,1,0,1,0,0,0,0,2,2,2,0,0.04842738871729868,-1.9649999999999892,0.023224999999999996,0.012725000000000042,-0.01892499999999997,2.7850000000000037,2.285,3.7300000000000004,-0.014424999999999966,1.0975000000000001,6.359999999999999,-0.4924999999999926,0,0,0,0
2015-11-01 HOU MIA,2015-16,2015-11-01,0,0,-20,0,W,0,-190.81310995719014,-1939.3818591901302,-1939.3818591901302,-1939.3818591901302,13.673888,1,-1,-1,-1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0.06238288595329505,2.6499999999999915,0.11549999999999999,0.09605000000000002,0.012449999999999961,-0.125,0.9074999999999989,0.21499999999999986,0.012250000000000039,-0.15500000000000114,0.3349999999999973,-0.40500000000000114,1,1,0,0
2015-11-01 SAS BOS,2015-16,2015-11-01,0,0,-8,1,E,0,-2839.33742220612,-3514.3143343035044,-4189.291246400888,-4189.291246400888,-27.375341,-1,1,1,1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,-1,-2,-2,-18,-0.20530975779230898,-6.424999999999997,0.010799999999999976,0.035099999999999965,-0.045924999999999994,-2.4350000000000023,0.0024999999999995026,-2.9049999999999994,-0.050275000000000014,-0.5699999999999985,0.6975000000000016,-2.5649999999999977,-2,0,-1,-1
2015-11-02 SAS NYK,2015-16,2015-11-02,0,0,-10,1,E,0,27.564535354394025,-2480.929861252391,-1467.510598105479,-1467.510598105479,5.958734,0,1,-1,-1,-1,1,1,-1,0,0,0,1,1,1,-1,-1,-1,0,-1,0,0,-1,-1,-1,-41,-0.5674667460974147,-12.394999999999996,0.011749999999999983,-0.03544999999999998,-0.06715000000000004,-3.5,-1.2474999999999996,0.6174999999999997,-0.07502500000000001,0.8274999999999988,0.33000000000000185,-2.882499999999993,-2,0,-1,-1
2015-11-03 ORL NOL,2015-16,2015-11-03,0,1,9,0,E,0,1341.47643794466,2927.40858238175,-1256.1532589174271,-4335.165304734386,-2.407881,0,0,1,1,1,-1,-3,0,-2,-2,1,1,-1,-1,0,0,0,1,0,1,0,2,1,0,-20,-0.11905034136527631,-4.852500000000006,-0.03345000000000001,-0.006975000000000009,-0.02542499999999992,0.6474999999999937,2.054999999999999,-2.2725,-0.020925000000000027,0.6799999999999997,1.4200000000000017,1.3875000000000028,-1,-1,0,0
2015-11-03 TOR DAL,2015-16,2015-11-03,0,1,11,0,E,0,-59.23243823276016,633.2523750830098,-676.9560824807222,-676.9560824807222,-38.888155,-3,0,2,2,-1,-3,-3,-2,-2,-2,1,-1,-1,0,0,0,0,0,0,0,0,0,-1,-1,-2,0.0345673716604144,3.1424999999999983,0.023450000000000026,0.02392500000000003,0.015300000000000091,0.9950000000000045,0.4424999999999999,-0.20249999999999968,0.008375000000000021,0.05000000000000071,0.9050000000000011,0.2574999999999932,0,0,0,0
2015-11-04 ORL HOU,2015-16,2015-11-04,0,0,-5,0,E,0,510.644667352636,294.3654660215459,322.5419711828863,322.5419711828863,-5.280044,0,1,1,1,-1,-1,-1,0,-1,-1,-1,0,0,-1,1,0,1,0,0,0,0,2,2,2,-40,-0.1362603046290844,-5.032499999999999,-0.18409999999999999,-0.1157,-0.03292499999999998,1.6574999999999989,-0.14000000000000057,-1.3475000000000001,-0.023849999999999982,0.16000000000000014,2.7875000000000014,2.582499999999996,-1,-1,0,0
2015-11-04 SAS WAS,2015-16,2015-11-04,0,0,-3,0,W,0,330.843025599335,634.121515844276,1410.4421027159697,867.7823290380538,-3.027441,0,1,2,2,0,-1,-1,0,0,0,0,-1,-1,-2,0,1,0,1,2,1,1,2,2,2,6,0.25699388914478816,8.170000000000002,-0.019999999999999962,0.021175,0.03820000000000001,-0.269999999999996,1.0100000000000007,0.5350000000000001,0.038449999999999984,-1.0474999999999994,-1.6099999999999994,0.7750000000000057,2,0,1,1
2015-11-04 TOR OKC,2015-16,2015-11-04,0,1,5,0,E,0,-361.38392197612103,911.3782089721878,-1110.9652639051524,-1110.9652639051524,1.4482540000000002,0,-1,1,1,1,-1,-1,0,-1,-1,1,0,0,-1,1,0,1,0,0,0,0,1,1,1,4,-0.11872763539288189,-3.5174999999999983,0.0018249999999999655,0.041325,-0.002175000000000038,-4.819999999999993,0.9049999999999994,-1.7824999999999998,-0.0050000000000000044,-0.6300000000000008,-7.662500000000001,-1.6724999999999994,-1,0,-1,0
2015-11-05 CHA DAL,2015-16,2015-11-05,0,1,14,0,E,0,1498.12376097907,-498.78772172817,839.2760866796978,-114.59651308759385,-15.971051,-1,0,1,2,-1,-1,-3,-2,-2,-2,1,1,-1,0,0,0,0,0,0,1,0,1,1,0,-18,-0.06147855101000982,-4.447500000000005,-0.013725000000000043,-0.027099999999999985,-0.026725,1.8950000000000031,-0.8899999999999997,2.5124999999999993,-0.03275,-1.1500000000000004,-1.5150000000000006,5.672499999999999,0,0,0,0
2015-11-05 MIA MIN,2015-16,2015-11-05,0,0,-12,1,W,0,-2432.28512497514,-2432.28512497514,-3464.6519221729095,-1010.9054813655293,13.08902,1,0,-2,-3,-1,1,3,0,2,2,-1,-1,1,1,0,0,0,-1,0,-1,-1,-1,-1,0,-21,-0.20262744185628107,-0.7149999999999892,0.052100000000000035,-0.07042500000000004,-0.009325000000000028,-1.7325000000000017,-0.08999999999999986,-2.9699999999999998,-0.028024999999999967,-0.2900000000000009,0.6899999999999977,-2.9799999999999898,0,0,0,0
2015-11-05 OKC CHI,2015-16,2015-11-05,0,1,6,1,E,0,-164.2307344345429,119.26043164975317,-2774.097766042727,-1620.0374439993075,-16.675814,-1,-2,-2,-2,2,1,2,1,0,1,1,1,1,1,-1,-1,-1,0,-1,-1,0,0,-1,0,11,-0.03505976534503519,-6.859999999999999,-0.014749999999999985,0.041000000000000036,-0.020925000000000082,-3.875,-0.41249999999999964,-0.16499999999999915,-0.021799999999999986,-0.4499999999999993,-7.857500000000002,-1.8774999999999977,0,0,0,0
2015-11-06 ATL NOL,2015-16,2015-11-06,0,1,6,0,E,0,683.806060329554,1656.862760200559,-247.77419807074784,-1783.2808517457843,-5.685732,-1,0,1,3,1,-1,-3,0,-2,-2,1,1,-1,-1,0,1,0,1,1,1,2,1,3,2,23,0.1387761478590664,-0.3299999999999983,-0.02560000000000001,0.07195000000000001,2.249999999999197e-4,-1.7000000000000028,2.9700000000000006,-2.1975,-3.750000000000142e-4,-0.692499999999999,-3.107499999999998,-0.5624999999999858,-1,-1,0,0
2015-11-06 DET PHX,2015-16,2015-11-06,0,0,-8,1,W,0,-2713.72752208332,-2135.879774219478,812.6100028067322,-1180.2869152712,28.837098,2,1,1,0,-1,0,0,1,1,1,-2,-1,-1,-1,0,0,0,1,0,2,1,-1,1,0,7,-0.1505306211413075,-6.962500000000006,-0.002275000000000027,-0.020399999999999974,-0.0089500000000000135,-0.9950000000000045,0.8824999999999994,-0.46499999999999986,-0.011349999999999971,1.995000000000001,-3.5975,1.6274999999999977,0,0,0,0
2015-11-06 LAL BKN,2015-16,2015-11-06,0,1,6,0,W,0,2748.59592265523,1547.56925177415,-414.5698868164527,-2370.586919673294,33.87093,3,-2,-1,0,3,2,1,3,2,2,0,0,-1,1,0,0,0,-1,0,-1,-1,0,-1,-1,-19,-0.10785121956449234,-1.6999999999999886,0.014724999999999988,5.249999999999977e-4,-0.018199999999999994,1.407500000000006,-0.3799999999999999,1.2399999999999993,-0.02100000000000002,-0.5075000000000003,1.5850000000000009,2.7700000000000102,0,0,0,0
2015-11-07 CHA SAS,2015-16,2015-11-07,0,1,20,1,W,0,1824.966452824577,326.8426918455068,3435.29452135904,2763.3709745705937,-19.789474,-1,-1,-1,-1,0,1,1,0,1,1,0,0,0,1,0,0,0,-1,0,0,0,-2,1,0,25,0.3791510636807162,9.927499999999995,0.0028499999999999637,0.005699999999999983,0.06077500000000002,1.7524999999999977,1.7699999999999996,-0.8025000000000002,0.06755,1.5149999999999988,2.162499999999998,-1.8125,2,0,1,1
2015-11-07 MIN CHI,2015-16,2015-11-07,0,0,-9,1,E,0,-569.21190037503,379.19617923543694,578.6034412116469,-1257.9807458435953,-5.601813,0,-1,-1,1,1,2,0,0,0,0,1,2,0,0,0,0,0,0,0,1,2,-1,0,0,40,0.3382015002984183,2.519999999999996,-0.07019999999999998,0.11205000000000001,0.006324999999999914,2.447500000000005,-0.8099999999999996,2.375,0.0237,-1.165000000000001,-0.9549999999999983,3.4975000000000023,1,0,1,0
2015-11-08 DET POR,2015-16,2015-11-08,0,0,-17,1,W,0,-1618.96039486907,-4332.68791695239,572.0604858787901,1817.0843575389972,10.595642,1,1,0,-2,-3,1,3,0,2,3,-3,-1,0,1,0,0,0,-1,0,1,1,-2,0,0,20,0.0047884686516455055,0.6124999999999972,-0.03497499999999998,0.027424999999999977,0.02627500000000005,0.4450000000000003,-2.33,-1.5175,0.021450000000000025,0.9175000000000004,-4.495000000000001,2.930000000000007,0,0,0,0
2015-11-08 LAL NYK,2015-16,2015-11-08,0,0,-4,0,W,0,8.763,3307.12868013442,2325.0287411331947,807.7011915244566,-0.018026,0,-1,-2,0,3,3,1,3,3,2,0,0,-1,0,0,0,0,0,0,-1,-1,2,1,0,4,0.08571182697721136,4.452500000000001,0.005925000000000014,0.0025499999999999967,0.012299999999999978,2.1499999999999986,-0.24249999999999972,-1.2675,0.017900000000000027,-1.477500000000001,0.34499999999999886,3.7099999999999937,0,0,0,0
2015-11-09 DET GSW,2015-16,2015-11-09,0,1,14,1,W,0,-719.906103378797,-2194.487498247867,-4908.215020331187,-682.1863253287129,-1.148714,0,1,2,1,-1,-3,1,0,0,2,-1,-3,-1,1,-1,0,-1,0,0,0,1,-1,-2,-1,51,0.23039372830399352,3.6299999999999955,-5.750000000000477e-4,0.05725000000000002,0.04357499999999992,0.8499999999999943,0.5549999999999997,1.5450000000000008,0.04447500000000004,1.5549999999999997,-2.4800000000000004,1.1450000000000102,2,1,0,1
2015-11-09 MIN ATL,2015-16,2015-11-09,0,1,10,0,W,0,946.497305583898,831.9031456293741,-1873.780285683395,271.1272523345124,3.277851,1,0,-1,-5,0,-1,3,0,0,2,0,-1,1,0,0,-1,0,0,-1,-2,-3,2,0,0,-52,-0.2849453821706994,-3.097500000000011,0.11027499999999998,-0.144175,-0.015874999999999972,0.11000000000000654,-2.1099999999999994,-1.3975,-0.03907499999999997,1.17,3.0249999999999986,-2.887500000000003,0,0,0,0
2015-11-10 CHA MIN,2015-16,2015-11-10,0,1,9,0,E,0,324.78639355315,-621.7109120307477,711.0990074277152,-1820.5336551276978,14.041163,1,1,0,4,-2,-1,-5,-1,-1,-3,-1,0,-2,2,-1,-1,-1,-1,-1,-1,0,0,1,1,17,0.06714600701555301,-3.155000000000001,-0.08552499999999996,0.07297499999999998,-0.025274999999999936,1.4824999999999946,-1.13,2.385,-0.010250000000000037,-2.4175000000000004,-2.9800000000000004,7.787499999999994,0,0,0,0
2015-11-10 LAL MIA,2015-16,2015-11-10,0,0,-13,0,W,0,1756.4092124871,117.81507814848987,811.3821765953444,-1508.866758538261,-6.19353,0,0,0,0,0,1,1,0,2,2,0,-1,-1,0,0,0,0,0,0,-1,-1,2,1,1,-16,-0.23208929294674457,-1.3675000000000068,-0.013875000000000026,-0.01780000000000001,-0.028575000000000017,0.8300000000000054,-0.9650000000000007,-1.6124999999999998,-0.027374999999999983,-2.032499999999999,1.2199999999999989,4.5625,0,0,0,0
2015-11-10 OKC WAS,2015-16,2015-11-10,0,0,-24,1,E,0,-981.6786012022551,-2094.3174152472648,-1730.1798924765549,-1846.7794723044963,-13.118794,-1,0,1,0,-1,-1,-1,-1,-1,-1,0,0,0,1,0,0,0,-1,0,0,-1,-1,0,0,7,-0.10913771180738985,-9.405000000000001,-0.013475000000000015,-0.007925000000000015,-0.018974999999999964,-3.039999999999999,0.47250000000000014,-0.6300000000000008,-0.013700000000000045,0.8074999999999992,-7.362500000000001,-0.20250000000000057,-1,0,-1,0
2015-11-10 UTA CLE,2015-16,2015-11-10,0,0,-4,0,W,0,2525.21035745099,2525.21035745099,5325.975781944853,6520.954830963779,30.212874,2,-2,-2,-2,2,4,4,2,2,3,0,2,1,1,0,0,0,-1,0,0,-1,1,2,2,-29,-0.0061335759718268434,-4.560000000000002,0.022125000000000006,-0.06867499999999999,-0.015525000000000011,0.177500000000002,2.5875000000000004,2.120000000000001,-0.015274999999999983,1.2174999999999994,1.8150000000000013,-1.147500000000008,-2,-1,0,0
2015-11-11 BKN HOU,2015-16,2015-11-11,0,1,8,0,E,0,-595.8610323579901,-595.8610323579901,-1391.3048138638383,1789.2553132454614,-30.350117,-2,1,1,1,-2,-3,-3,-2,-2,-2,0,-1,-1,0,0,0,0,0,0,0,0,1,0,2,-25,-0.14661892776230662,-3.219999999999999,-0.15142499999999998,-0.130875,-0.0288250000000001,-0.15500000000000114,-1.3575,-2.7249999999999996,-0.02537499999999998,-1.4225000000000012,0.067499999999999,1.9200000000000017,-1,-1,0,0
